ID,Name,Gender,Age,Occupation,income,District,Latitude,Longtitude,Health Care Capacity,Health Status
34618186909,Althea,0,20,35,1371.656208,1,41.3851400796 ,2.1743576379 ,2,4
34665015599,Germain,1,48,11,10545.54737,3,41.3851431317 ,2.1743824919 ,2,4
34628770821,Adria,1,69,14,29153.39969,3,41.3851423247 ,2.1743772372 ,2,1
34608454968,Lianna,0,36,8,1129.003021,8,41.3851442101 ,2.1743677310 ,2,4
34657375336,Coralie,1,45,26,25167.0162,2,41.3851413293 ,2.1743773286 ,1,3
34648218381,Lisbeth,1,51,26,50262.81719,9,41.3851412319 ,2.1743759394 ,4,2
34654742298,Trudie,0,62,1,27471.91452,7,41.3851419126 ,2.1743905538 ,1,3
34688619524,Maurine,1,53,46,34517.82682,5,41.3851404656 ,2.1743571999 ,4,2
34679461809,Nariko,0,38,25,29034.03988,7,41.3851433875 ,2.1743857641 ,3,4
34647246772,Natividad,0,54,45,23225.92713,2,41.3851428165 ,2.1743992758 ,2,1
34672287715,Charleen,0,45,22,15655.72525,2,41.3851420430 ,2.1744024077 ,4,4
34649636233,Ainslee,0,17,10,0,6,41.3851411186 ,2.1743817531 ,2,3
34613525667,Siusan,0,59,29,24280.44077,7,41.3851407909 ,2.1743670405 ,2,4
34689454593,Rivi,0,56,33,20780.43231,4,41.3851430774 ,2.1743739362 ,1,3
34678505375,Max,1,53,32,46172.18287,5,41.3851412606 ,2.1744071785 ,1,4
34621207932,Kipp,0,36,32,27916.55511,10,41.3851427861 ,2.1743715564 ,3,4
34689080276,Pauletta,0,55,46,14831.40472,1,41.3851418986 ,2.1743785948 ,1,4
34696384228,Susette,0,41,30,14192.1209,3,41.3851429634 ,2.1743833808 ,4,1
34613349655,Dagmar,0,29,26,35412.49675,9,41.3851428730 ,2.1743742458 ,3,1
34624493603,Effie,0,31,36,16167.04317,4,41.3851413200 ,2.1743854512 ,1,3
34679560330,Sharia,1,40,48,26139.65257,8,41.3851417052 ,2.1743788541 ,1,2
34661696910,Maggie,0,37,16,26412.71699,5,41.3851411042 ,2.1743856451 ,3,4
34682243199,Gussie,1,33,20,10119.8129,7,41.3851423020 ,2.1743677765 ,4,2
34612472500,Sarah,0,40,47,27728.34655,9,41.3851413739 ,2.1743791257 ,4,1
34647944633,Karissa,1,50,4,24731.73204,10,41.3851415120 ,2.1743799549 ,1,4
34696569478,Dolley,0,46,12,24437.88567,9,41.3851414561 ,2.1743775307 ,1,1
34633143176,Saraann,0,40,28,41396.97189,1,41.3851415019 ,2.1743710396 ,2,3
34621785464,Doralia,1,46,2,40871.32943,10,41.3851437856 ,2.1743769353 ,4,2
34695502084,Vi,1,63,47,35549.67129,10,41.3851419073 ,2.1743546178 ,1,4
34671561240,Christabella,0,28,27,22962.59431,1,41.3851426690 ,2.1743702228 ,1,1
34656166350,Gwenette,0,33,15,23070.5627,8,41.3851423156 ,2.1743872408 ,4,1
34669302009,Sheilah,1,40,26,17283.81171,10,41.3851428981 ,2.1743553769 ,2,1
34679472192,Rozanne,1,57,7,31406.14986,2,41.3851414360 ,2.1743851367 ,2,4
34688530875,Abra,0,42,27,22359.08773,3,41.3851425131 ,2.1743769748 ,4,3
34683597992,Bari,1,24,16,37729.70736,6,41.3851434448 ,2.1743867552 ,1,2
34669090018,Nanette,0,54,29,32627.62398,6,41.3851431876 ,2.1743857694 ,1,3
34656478729,Olive,0,55,50,39283.37442,3,41.3851425934 ,2.1743833318 ,2,4
34667654413,Sharline,1,58,33,10757.14131,7,41.3851425384 ,2.1743821975 ,4,2
34605858936,Davina,1,46,9,41316.11781,3,41.3851434153 ,2.1743653358 ,1,2
34655483584,Georgena,1,48,37,46682.68225,9,41.3851431994 ,2.1743841647 ,3,2
34648085243,Carlee,0,27,47,39011.18539,2,41.3851436364 ,2.1743711904 ,2,1
34682195428,Adrian,1,42,44,39157.70499,9,41.3851421768 ,2.1743781193 ,3,4
34657028861,Papagena,1,55,42,16945.47968,10,41.3851410468 ,2.1743647981 ,4,4
34646083411,Regina,1,39,16,29032.50511,8,41.3851411793 ,2.1743638720 ,1,4
34613639624,Reena,1,39,10,25792.47571,10,41.3851432621 ,2.1743969289 ,1,4
34622162570,Barbara-Anne,0,24,15,13925.27515,3,41.3851416749 ,2.1743615645 ,4,2
34653055729,Dorry,1,46,50,34881.079,1,41.3851415473 ,2.1743806844 ,1,2
34670230416,Elset,0,47,41,22529.07229,5,41.3851426916 ,2.1743723766 ,4,4
34621115543,Selina,0,40,45,25751.75308,9,41.3851434640 ,2.1743851367 ,1,3
34621239624,Berta,0,25,27,17357.79911,3,41.3851426378 ,2.1743625509 ,4,1
34684415725,Natalie,1,38,5,19233.4955,2,41.3851410716 ,2.1743797101 ,2,3
34673460394,Alex,1,42,46,22317.01224,1,41.3851426454 ,2.1743832093 ,1,4
34627134546,Anstice,0,43,33,27941.02052,7,41.3851429566 ,2.1743822121 ,4,4
34640830747,Marnie,0,53,25,32137.17896,1,41.3851417947 ,2.1743861430 ,1,3
34609654240,Blancha,1,25,21,9787.84733,6,41.3851415368 ,2.1743883672 ,1,1
34678100874,Joyan,1,50,2,19322.60325,1,41.3851442457 ,2.1743744363 ,1,1
34688579187,Kimberlyn,0,36,36,27921.89839,6,41.3851420423 ,2.1743784801 ,3,3
34687350346,Jade,0,34,2,43846.6504,1,41.3851422409 ,2.1743774460 ,4,4
34650592626,Natka,1,54,33,26844.87476,3,41.3851430137 ,2.1743713790 ,4,2
34623073001,Katy,0,50,40,31733.74985,3,41.3851408389 ,2.1743746755 ,2,2
34697593230,Ottilie,1,55,38,17056.87005,6,41.3851404609 ,2.1743900772 ,2,1
34629704352,Corinne,1,45,4,23886.42492,10,41.3851422462 ,2.1743752389 ,2,3
34642081319,Cris,1,45,10,29640.47958,2,41.3851425343 ,2.1743773591 ,3,2
34685111420,Mellicent,1,53,12,33387.73417,10,41.3851427826 ,2.1743791332 ,1,3
34618687615,Terra,0,61,3,40190.80002,8,41.3851434338 ,2.1743751203 ,2,4
34672822988,Leeanne,1,51,5,48498.21557,5,41.3851424547 ,2.1743829030 ,4,2
34626059744,Kordula,0,36,31,34826.69122,10,41.3851421239 ,2.1743822336 ,1,3
34606420676,Gabey,1,32,17,20431.91394,1,41.3851418646 ,2.1743825327 ,2,1
34646695866,Anni,0,22,16,32411.05055,10,41.3851416283 ,2.1743541746 ,3,2
34622293375,Ivett,0,49,16,39352.01853,8,41.3851411403 ,2.1743641522 ,4,4
34698062150,Avril,1,24,35,34071.44682,3,41.3851432224 ,2.1743901559 ,3,2
34603114099,Annnora,0,22,21,36047.40364,9,41.3851413434 ,2.1743666133 ,4,2
34642260936,Blancha,1,44,47,24705.12932,10,41.3851441852 ,2.1743637085 ,2,2
34680120381,Jaine,0,49,27,16183.86882,1,41.3851424512 ,2.1743741065 ,4,3
34674970307,Stacia,0,41,40,22700.14825,2,41.3851417103 ,2.1743777394 ,4,2
34664658685,Elsa,0,31,46,27582.16801,6,41.3851433943 ,2.1743799344 ,1,2
34676684267,Malanie,1,52,50,44304.5355,6,41.3851424027 ,2.1743878153 ,2,4
34673874080,Idelle,0,34,6,22198.30044,9,41.3851415906 ,2.1743794805 ,2,4
34687621233,Meris,0,38,22,37214.29671,7,41.3851429996 ,2.1743851130 ,2,3
34668238416,Norene,1,39,31,18315.45155,9,41.3851419961 ,2.1743700739 ,3,2
34699193946,Katherine,1,50,9,28482.89746,4,41.3851407176 ,2.1743912527 ,4,2
34636795597,Cynthia,1,29,24,17897.12946,9,41.3851417411 ,2.1743532437 ,4,3
34663239360,Drusi,0,30,29,19341.45253,3,41.3851404907 ,2.1743687864 ,2,2
34691065106,Mercie,1,53,11,15839.26128,10,41.3851414160 ,2.1743753781 ,3,1
34635490140,Dorolice,0,46,16,18397.85177,2,41.3851422246 ,2.1743825168 ,2,2
34629348991,Sibel,0,40,25,25703.14059,6,41.3851417628 ,2.1743587637 ,3,3
34691963990,Leontine,0,36,47,33766.0385,7,41.3851407849 ,2.1743720893 ,1,1
34615721182,Edi,0,46,38,5880.385242,6,41.3851400634 ,2.1743672538 ,2,4
34668154372,Kikelia,1,36,1,25891.81527,8,41.3851426594 ,2.1743738158 ,3,4
34695647019,Aidan,1,42,29,20179.93843,5,41.3851411368 ,2.1743556603 ,3,3
34611711036,Lana,1,36,4,22021.43783,1,41.3851416994 ,2.1743743057 ,2,3
34601347759,Felice,0,32,26,25697.64952,4,41.3851419080 ,2.1743790360 ,4,2
34651481571,Carmita,1,44,42,26769.42081,8,41.3851439084 ,2.1743719321 ,4,4
34682047386,Florinda,1,47,47,35674.88598,9,41.3851408422 ,2.1743832778 ,4,1
34694039402,Karry,1,35,31,28781.95069,7,41.3851415302 ,2.1743887403 ,3,1
34677805120,Melisenda,1,53,35,52700.62679,1,41.3851424280 ,2.1743647809 ,2,4
34606546912,Rhona,0,40,15,48976.33694,2,41.3851424962 ,2.1743807644 ,4,4
34693467258,Caye,0,27,27,31515.19827,7,41.3851422936 ,2.1743820520 ,1,4
34624418939,Robyn,1,40,1,22334.03115,5,41.3851440152 ,2.1743885450 ,3,2
34605952737,Latia,0,51,13,31713.20664,8,41.3851429006 ,2.1743735090 ,2,3
34690480645,Camila,0,26,14,14733.1793,3,41.3851408076 ,2.1743645480 ,2,2
34621478546,Teddy,0,41,26,32935.4652,10,41.3851438402 ,2.1743767942 ,2,4
34667535749,Shanna,0,58,44,20112.54487,7,41.3851415442 ,2.1743622509 ,1,4
34611040301,Camille,1,44,1,13878.11785,5,41.3851419377 ,2.1743824760 ,3,1
34676643910,Celie,0,27,36,45161.73426,8,41.3851422195 ,2.1743866343 ,3,1
34607998914,Sherri,1,59,19,37146.33472,1,41.3851435604 ,2.1743837387 ,3,4
34673173719,Rosabella,1,57,33,47657.38772,10,41.3851416811 ,2.1743723439 ,2,3
34663043136,Kittie,0,50,33,30601.15609,1,41.3851413470 ,2.1743599287 ,2,3
34655820353,Ernesta,0,31,15,42687.3175,9,41.3851415282 ,2.1743764913 ,4,3
34659317539,Kally,1,50,26,41186.35566,4,41.3851413296 ,2.1743941613 ,4,1
34693550345,Roseanna,0,57,12,35122.45889,10,41.3851411156 ,2.1743694986 ,3,1
34666871195,Demeter,1,46,36,22288.30631,8,41.3851406369 ,2.1743626157 ,1,2
34609134742,Inger,0,49,14,20495.66951,4,41.3851426046 ,2.1743657879 ,2,2
34639743538,Hannie,1,33,1,15596.92641,3,41.3851417149 ,2.1743797982 ,1,1
34689389842,Siusan,1,41,17,19670.23486,3,41.3851416921 ,2.1743606931 ,4,4
34601651565,Harlie,0,33,23,29044.80602,6,41.3851423899 ,2.1743758957 ,4,2
34668897804,Morena,1,54,19,13990.39497,6,41.3851422184 ,2.1743801758 ,3,2
34621601944,Lexi,1,36,36,32324.17107,7,41.3851403425 ,2.1743761696 ,3,3
34624437907,Oralle,1,39,20,13596.81114,1,41.3851423082 ,2.1743657172 ,4,4
34692157822,Reine,1,40,32,40691.7497,7,41.3851423614 ,2.1743544080 ,2,3
34693642808,Maureene,0,53,45,20434.96074,4,41.3851426446 ,2.1743661824 ,3,4
34608078901,Adele,1,68,12,10693.11288,1,41.3851426275 ,2.1743693628 ,4,3
34668227305,Aurea,1,43,43,22368.92165,5,41.3851418481 ,2.1743605977 ,2,3
34685916899,Brittani,1,26,47,34146.36644,6,41.3851424089 ,2.1743700476 ,2,3
34636080821,Colene,1,29,41,24709.97238,1,41.3851434203 ,2.1743525277 ,4,3
34692089128,Corrianne,0,45,21,18738.63944,5,41.3851408606 ,2.1743627869 ,2,3
34689980653,Randee,1,56,39,32744.90332,3,41.3851412465 ,2.1743777488 ,3,3
34611726157,Saba,1,40,40,38908.77629,5,41.3851410959 ,2.1743768329 ,2,2
34659930858,Minette,0,54,23,26152.08991,4,41.3851419940 ,2.1743740203 ,1,2
34617209280,Rozalin,0,57,6,32908.6351,2,41.3851414521 ,2.1743686330 ,4,1
34674639381,Jacinda,0,34,2,41321.73394,8,41.3851424471 ,2.1743653670 ,3,4
34674779349,Latrena,0,51,5,26296.5063,2,41.3851424712 ,2.1743619165 ,4,3
34696893344,Fredia,1,32,36,6281.199557,6,41.3851419503 ,2.1743782639 ,4,4
34609097118,Arluene,0,43,44,41871.27338,2,41.3851428047 ,2.1743746142 ,3,2
34695227470,Rafaelita,0,56,40,24804.94636,2,41.3851421479 ,2.1743708644 ,2,3
34699423312,Mikaela,1,38,1,16548.78083,8,41.3851436402 ,2.1743777528 ,4,3
34643544780,Henrie,1,48,28,31431.34286,5,41.3851425953 ,2.1743620162 ,2,2
34685978444,Donnie,1,30,3,34432.6299,6,41.3851422307 ,2.1743712310 ,2,3
34622671219,Rona,0,57,3,16235.64181,6,41.3851429211 ,2.1743610559 ,2,4
34647616185,Kimberlyn,1,50,11,36154.076,5,41.3851426425 ,2.1743834599 ,1,1
34642396796,Lolita,0,52,26,15603.47478,1,41.3851424929 ,2.1743845838 ,1,3
34674125811,Astrid,1,23,27,40599.23135,9,41.3851427915 ,2.1743597635 ,2,3
34638275637,Clara,0,45,49,27580.63324,2,41.3851425724 ,2.1743639302 ,3,1
34606927896,Bridie,1,26,31,45862.86373,5,41.3851397288 ,2.1743801128 ,2,2
34699904102,Tedi,0,60,4,21700.13609,5,41.3851414251 ,2.1743785406 ,2,1
34639081051,Sheree,1,59,27,32602.04444,7,41.3851413079 ,2.1743824462 ,2,1
34687850919,Petronia,1,56,37,26355.41882,9,41.3851422767 ,2.1743850336 ,1,1
34607915754,Jaquenetta,0,34,3,26825.63895,6,41.3851416718 ,2.1743905439 ,1,3
34624320514,Alleen,0,19,5,27404.50959,2,41.3851409575 ,2.1743705413 ,2,3
34645551854,Guillemette,0,33,36,38298.61903,5,41.3851419208 ,2.1743814181 ,1,1
34687169427,Almira,0,20,37,36232.54265,7,41.3851420801 ,2.1743765175 ,2,2
34672938533,Else,1,47,36,24338.46653,2,41.3851424008 ,2.1743737694 ,3,3
34685117866,Faythe,0,47,44,39143.38045,5,41.3851412600 ,2.1743789867 ,4,4
34686647629,Iormina,0,34,49,22085.13656,6,41.3851438063 ,2.1743795610 ,1,2
34638515349,Daphne,1,29,7,36156.21331,2,41.3851405789 ,2.1743801879 ,1,3
34683417636,Livvy,1,36,34,18722.26853,2,41.3851409971 ,2.1743663449 ,1,1
34694877384,Lainey,1,51,17,28708.28162,9,41.3851417047 ,2.1743911542 ,1,3
34610110321,Olivette,1,39,34,34950.31428,5,41.3851411414 ,2.1743688419 ,4,3
34616182952,Katherine,1,35,25,26917.20233,6,41.3851410512 ,2.1743662422 ,2,2
34644762585,Quinn,1,39,46,19007.64523,1,41.3851416273 ,2.1743678923 ,2,3
34685178995,Debbie,0,30,5,43838.55589,9,41.3851405614 ,2.1743751187 ,4,4
34605542657,Tommy,0,41,32,34997.33516,4,41.3851419291 ,2.1743734033 ,3,3
34694277818,Dorita,1,46,1,20471.40874,6,41.3851421984 ,2.1743741012 ,4,3
34675848648,Maurita,0,53,25,19007.64523,9,41.3851438516 ,2.1743937175 ,4,3
34625373801,Adah,0,42,42,30669.3682,6,41.3851409957 ,2.1743819214 ,4,3
34673161411,Dynah,0,46,9,30481.6826,5,41.3851403951 ,2.1743769384 ,4,4
34687888352,Charity,1,28,44,34237.47507,6,41.3851411173 ,2.1743707174 ,4,1
34642467795,Clementine,0,45,43,25837.87086,1,41.3851425993 ,2.1743803259 ,4,2
34632174918,Jamie,0,49,34,27940.25881,10,41.3851402405 ,2.1743790491 ,1,1
34650807415,Dottie,1,46,34,19926.12119,10,41.3851419317 ,2.1743824770 ,3,2
34691781430,Ketty,1,50,18,27472.67622,4,41.3851430109 ,2.1743609569 ,1,1
34644638331,Amy,0,21,18,20839.64041,2,41.3851418815 ,2.1743661420 ,3,1
34614259433,Kevyn,1,36,20,29831.71221,6,41.3851408679 ,2.1743846027 ,2,2
34634771945,Gizela,0,33,35,38221.78946,1,41.3851428584 ,2.1743703258 ,1,3
34674106355,Hinda,1,34,42,10935.35679,5,41.3851414140 ,2.1743655472 ,3,3
34636427771,Glennie,0,33,30,45297.97657,8,41.3851424219 ,2.1743768484 ,4,1
34699370121,Maura,1,38,39,46695.96087,8,41.3851426239 ,2.1743737292 ,2,3
34668727595,Lucila,0,37,33,33148.01411,8,41.3851424159 ,2.1743637943 ,2,1
34618143369,Klarika,0,36,23,49571.05552,7,41.3851435667 ,2.1743836120 ,2,1
34693166582,Christan,0,45,30,48080.39371,4,41.3851422376 ,2.1743732701 ,2,1
34645893297,Jonis,1,35,1,33387.73417,4,41.3851439117 ,2.1743893038 ,4,3
34650905050,Britta,1,26,24,20578.20616,1,41.3851430853 ,2.1743657063 ,3,2
34652670868,Marjie,1,37,15,25059.51393,9,41.3851410824 ,2.1743742673 ,2,3
34668239448,Kaia,1,50,46,36830.87648,6,41.3851414735 ,2.1743715458 ,4,1
34602576954,Crista,1,45,44,37636.30225,10,41.3851398607 ,2.1743853423 ,4,3
34673131161,Chantalle,1,28,33,17680.57878,9,41.3851405400 ,2.1743888805 ,2,4
34605173988,Kym,0,51,13,41262.09383,2,41.3851421968 ,2.1743590936 ,1,4
34655104988,Lacy,1,51,5,21637.72201,5,41.3851428909 ,2.1743732857 ,4,3
34603714907,Selestina,1,58,20,40635.08818,2,41.3851420197 ,2.1743624960 ,4,4
34605308495,Odessa,0,39,23,29579.98681,3,41.3851418886 ,2.1743814961 ,4,1
34613978258,Averyl,0,24,14,27229.75018,2,41.3851425376 ,2.1743939900 ,3,4
34617172380,Justine,0,35,46,27281.12527,5,41.3851433451 ,2.1743669922 ,3,3
34669552862,Emilie,0,47,5,26422.0052,4,41.3851426087 ,2.1743674034 ,1,4
34658999711,Trish,0,62,10,28731.3032,10,41.3851419341 ,2.1743801456 ,2,4
34641124472,Kenna,1,35,46,28654.58732,9,41.3851437246 ,2.1743893430 ,4,2
34682323194,Chere,0,45,16,26692.3525,6,41.3851411667 ,2.1743865107 ,1,1
34670371450,Gelya,1,47,10,33484.68631,2,41.3851411165 ,2.1743646344 ,3,4
34648740402,Verina,1,63,19,17769.57283,5,41.3851416279 ,2.1743695464 ,4,4
34627122943,Holli,1,34,44,32877.50765,10,41.3851416593 ,2.1743850225 ,1,2
34649917132,Jaquelin,0,34,39,14813.30578,9,41.3851419141 ,2.1743898267 ,1,1
34606263938,Angy,0,21,9,32472.82798,1,41.3851418598 ,2.1743742135 ,4,1
34675877134,Jocelin,1,49,8,61293.16894,2,41.3851410123 ,2.1743858820 ,1,3
34635591426,Gill,1,48,45,37703.80949,7,41.3851417373 ,2.1743678260 ,3,1
34614857406,Evania,0,47,11,32874.91559,3,41.3851426075 ,2.1743753758 ,1,2
34638333957,Perri,0,39,21,33068.4788,5,41.3851422395 ,2.1743727509 ,2,2
34622211252,Lorenza,1,52,2,16153.24159,10,41.3851419331 ,2.1743584087 ,2,4
34685785480,Larine,1,51,40,5747.599016,3,41.3851419861 ,2.1743743534 ,4,3
34643320686,Camellia,1,44,35,34916.14002,7,41.3851414976 ,2.1743802676 ,2,3
34602249420,Allyce,1,19,16,27082.41204,7,41.3851417290 ,2.1743751792 ,4,1
34623027615,Debra,1,46,15,30158.27765,1,41.3851426035 ,2.1743824968 ,2,1
34608177647,Missie,1,54,10,9451.607138,8,41.3851412727 ,2.1743676496 ,3,1
34677912865,Fifi,0,32,47,35157.13338,10,41.3851427436 ,2.1743744977 ,4,1
34693348577,Cathy,0,44,50,25631.69978,6,41.3851426720 ,2.1744070563 ,1,1
34671237964,Thomasine,0,41,36,25582.16643,9,41.3851415623 ,2.1743716586 ,1,2
34610885319,Tessy,1,61,10,45031.85842,5,41.3851413217 ,2.1743651352 ,1,3
34646017884,Ddene,0,30,46,26374.00662,4,41.3851428817 ,2.1743673711 ,2,4
34676811443,Leyla,1,51,4,28930.20969,1,41.3851433257 ,2.1743571097 ,4,4
34628575604,Jerrilee,0,49,24,32568.81378,5,41.3851415881 ,2.1743826601 ,4,2
34697908447,Martha,1,53,12,21319.95593,4,41.3851434019 ,2.1743634088 ,4,2
34675558180,Janis,1,49,11,48121.13907,4,41.3851406570 ,2.1743826651 ,1,3
34634775295,Casey,1,27,33,36469.96624,10,41.3851441633 ,2.1743687260 ,3,3
34648523175,Gilemette,0,48,27,23689.58753,7,41.3851424388 ,2.1743752863 ,3,2
34675868697,Leah,1,51,48,28159.8222,4,41.3851421927 ,2.1744052562 ,3,3
34623950482,Peta,0,39,17,27418.29981,6,41.3851428978 ,2.1743757830 ,1,3
34610473211,Etta,0,47,27,23087.79763,8,41.3851414846 ,2.1743873436 ,3,2
34685100218,Violet,0,63,6,33710.8549,6,41.3851408729 ,2.1743725333 ,4,2
34605487890,Anett,1,43,21,15863.09004,2,41.3851424084 ,2.1743570179 ,4,2
34678329769,Afton,1,70,5,27620.44637,7,41.3851432998 ,2.1743726426 ,2,3
34643554264,Katalin,0,35,37,31686.11506,7,41.3851430100 ,2.1743843184 ,1,1
34659420169,Alix,1,19,35,20994.3682,7,41.3851410713 ,2.1743621687 ,4,2
34670941637,Evvie,1,47,45,27846.17159,1,41.3851409726 ,2.1743793478 ,4,3
34684056348,Bobbie,1,44,32,18520.22428,10,41.3851432533 ,2.1743651454 ,3,2
34656953435,Rachael,1,56,41,27889.00879,8,41.3851433899 ,2.1743702245 ,1,3
34648788418,Midge,0,54,7,20634.29924,7,41.3851415682 ,2.1743783778 ,4,1
34684700678,Starlene,1,59,2,30976.3454,7,41.3851405885 ,2.1743895486 ,4,2
34651095763,Dolores,1,46,20,18231.18687,4,41.3851419790 ,2.1743743388 ,1,4
34635918926,Catarina,1,44,22,38980.2171,2,41.3851413048 ,2.1743692561 ,3,4
34664929355,Wynny,0,65,21,30299.61313,7,41.3851396046 ,2.1743856674 ,2,1
34688460249,Joye,0,35,10,24467.16003,5,41.3851413673 ,2.1743883167 ,2,1
34664861464,Roz,0,57,37,16772.9258,2,41.3851424251 ,2.1743695058 ,4,3
34646133074,Jolyn,0,49,46,26887.20037,3,41.3851439749 ,2.1743707487 ,3,2
34692732501,Lillian,1,51,26,25159.8653,10,41.3851391472 ,2.1743680497 ,1,1
34662114155,Crissie,0,29,26,38734.65353,9,41.3851442181 ,2.1743731444 ,1,2
34604777682,Pandora,1,55,29,21851.90801,1,41.3851440920 ,2.1743760560 ,3,1
34631366004,Gina,1,33,25,21027.45107,5,41.3851423318 ,2.1743636802 ,4,2
34666013309,Simonne,0,41,34,42707.73566,4,41.3851439733 ,2.1743727154 ,3,4
34602945326,Audie,1,43,28,28393.27813,6,41.3851432862 ,2.1743794328 ,1,4
34630298798,Ruby,1,40,19,19003.09776,3,41.3851433226 ,2.1743883872 ,3,1
34638912672,Jeralee,0,34,6,38885.08395,10,41.3851424731 ,2.1743719079 ,3,4
34611739876,Mady,0,37,39,30140.24692,2,41.3851429700 ,2.1743748861 ,3,4
34687638216,Josephina,0,35,25,33326.63887,4,41.3851409009 ,2.1743942305 ,4,3
34620352995,Leese,1,51,43,0,6,41.3851398148 ,2.1743770083 ,4,1
34675043757,Karilynn,0,35,40,18869.925,5,41.3851424779 ,2.1743801465 ,2,2
34681807318,Abagail,1,42,15,47402.36541,3,41.3851406050 ,2.1743871423 ,2,2
34685522493,Ruby,0,57,7,24164.00271,9,41.3851429508 ,2.1743704540 ,1,3
34603961199,Fey,0,47,1,22288.30631,7,41.3851415784 ,2.1743799404 ,2,1
34659795102,Estell,0,31,6,26650.70901,3,41.3851423710 ,2.1743615176 ,2,2
34621270601,Shelia,1,58,37,28051.18306,3,41.3851423859 ,2.1743790524 ,4,1
34650311557,Sabrina,1,57,40,45263.64314,6,41.3851403035 ,2.1743577023 ,1,4
34632859208,Ray,1,56,41,37960.71901,9,41.3851420785 ,2.1743744555 ,2,3
34697089715,Deanna,0,46,44,5223.548169,1,41.3851427524 ,2.1743773739 ,3,2
34621170662,Saudra,1,58,50,23641.80496,5,41.3851438410 ,2.1743775543 ,4,4
34672169719,Hildy,0,48,31,29739.12565,10,41.3851421996 ,2.1743945958 ,2,1
34669786268,Noni,1,39,13,15469.64263,8,41.3851425285 ,2.1743920086 ,4,3
34626340139,Courtenay,1,29,22,27711.50953,3,41.3851436994 ,2.1743885989 ,1,2
34650050735,Manon,1,52,46,36841.08556,7,41.3851420450 ,2.1743599484 ,1,1
34632637743,Veronike,1,63,19,24230.48677,2,41.3851423278 ,2.1743723854 ,1,3
34622999116,Babbette,1,43,38,46917.96853,4,41.3851421833 ,2.1743857044 ,1,3
34618741517,Rafaelia,1,56,28,16012.54276,4,41.3851412152 ,2.1743734150 ,2,1
34606878594,Waly,1,64,39,18449.60202,9,41.3851412990 ,2.1743732303 ,3,1
34648712201,Dodie,1,30,19,19543.51951,4,41.3851414659 ,2.1744016110 ,3,4
34645684467,Floria,1,47,21,26713.16856,4,41.3851414939 ,2.1743786945 ,1,4
34661933622,Valery,1,62,45,24154.14606,5,41.3851424344 ,2.1743940480 ,3,4
34678139196,Marja,1,53,1,36531.74367,2,41.3851404169 ,2.1743774295 ,2,2
34618695379,Miranda,1,38,16,29296.07667,3,41.3851418763 ,2.1743675194 ,2,4
34632536716,Tresa,0,62,7,15636.17111,7,41.3851410172 ,2.1743998498 ,2,2
34655625949,Shelba,1,40,38,16894.91178,10,41.3851423135 ,2.1743712476 ,2,1
34616996279,Rodi,1,40,14,40055.92195,4,41.3851421614 ,2.1743739717 ,1,4
34692844758,Julita,1,35,37,16160.90408,8,41.3851421567 ,2.1743696227 ,4,3
34641624998,Drucie,1,46,25,21320.9109,4,41.3851426463 ,2.1743825218 ,4,1
34652693469,Amelita,0,43,47,35374.13882,10,41.3851399615 ,2.1743673356 ,2,2
34640140785,Constancy,0,29,29,26556.54221,7,41.3851435836 ,2.1743597610 ,3,3
34667303654,Gael,1,47,22,13558.15762,1,41.3851410231 ,2.1743626259 ,4,1
34631508241,Sherie,1,40,50,29377.18086,5,41.3851427337 ,2.1743632972 ,3,2
34692366117,Othilia,0,55,3,25952.70594,6,41.3851437656 ,2.1743697503 ,4,2
34660113169,Tory,0,61,36,49857.18256,7,41.3851437001 ,2.1743877080 ,1,3
34637952208,Zsa Zsa,1,67,3,24632.48343,3,41.3851422334 ,2.1743750407 ,1,1
34643013985,Johannah,1,35,10,35927.95288,5,41.3851427390 ,2.1743711389 ,2,4
34618612001,Marlie,1,53,21,20306.54009,9,41.3851440996 ,2.1743727248 ,4,2
34652506713,Clo,0,28,5,20636.30013,10,41.3851425310 ,2.1743737059 ,1,2
34697227346,Cayla,1,27,10,40124.70249,8,41.3851408550 ,2.1743885561 ,4,1
34673645370,Georgeanne,1,48,50,29704.15558,2,41.3851444063 ,2.1743825937 ,2,4
34612614228,Pearla,1,39,42,27565.33099,2,41.3851424807 ,2.1743762742 ,4,4
34670363329,Arlene,1,43,11,20670.22428,10,41.3851425728 ,2.1743829133 ,1,2
34607382524,Lilah,1,36,50,16504.73855,3,41.3851410941 ,2.1743767609 ,1,3
34606608455,Gussy,1,33,23,16669.51625,3,41.3851426763 ,2.1743784124 ,1,1
34678622605,Gwyn,0,48,23,18940.16073,4,41.3851402767 ,2.1743694127 ,4,2
34604336545,Eleonora,1,46,13,39260.13683,3,41.3851410414 ,2.1743864245 ,3,2
34685867687,Laurella,1,36,27,34402.44604,6,41.3851429693 ,2.1743663597 ,1,4
34631961736,Delly,1,30,8,22458.07486,3,41.3851397206 ,2.1743691616 ,3,4
34634895524,Magdaia,1,37,27,25428.48456,8,41.3851429749 ,2.1743787489 ,1,4
34648881540,Becki,0,24,35,27171.45157,9,41.3851406145 ,2.1743656495 ,3,4
34651889548,Maiga,1,37,28,31573.13308,5,41.3851420221 ,2.1743969209 ,4,3
34644487926,Romy,0,40,16,23918.80294,10,41.3851425046 ,2.1743800793 ,2,3
